_id,School_Id,Org_Name,Telephone,Fax,Email,Contact1_Name,URL,Add1_Line1,Add1_Suburb,Add1_City,Add2_Line1,Add2_Suburb,Add2_City,Add2_Postal_Code,Urban_Rural_Indicator,Org_Type,Definition,Authority,School_Donations,CoEd_Status,KMEPeakBody,Takiwā,Territorial_Authority,Regional_Council,Local_Office_Name,Education_Region,General_Electorate,Māori_Electorate,Statistical_Area_2_Code,Statistical_Area_2_Description,Ward,Col_Id,Col_Name,Latitude,Longitude,Enrolment_Scheme,EQi_Index,Roll_Date,Total,European,Māori,Pacific,Asian,MELAA,Other,International,Isolation_Index,Language_of_Instruction,BoardingFacilities,CohortEntry,Status,DateSchoolOpened
810,1046,Te Kura o Mātihetihe,09-4095337,09-4095373,"","","",West Coast Road ,"",Kohukohu,West Coast Road,"",Kohukohu,"",Rural other,Composite,"",State,Donations may be requested,"",Ngā Kura ā Iwi o Aotearoa Inc,"",Far North District,Northland Region,Whangarei Office,Tai Tokerau,Northland,Te Tai Tokerau,"",Hokianga North,Kaikohe-Hokianga General Ward,"","",-35.436425,173.283651,No,542,2025-04-01T00:00:00,14,6,14,6,0,0,0,0,3.49,All students taught in te reo Māori,No,No,Open,1889-01-26T00:00:00
811,1047,Maungakaramea School,09-4323804,09-4322167,"","",http://www.maungakaramea.school.nz/,Tangihua Road ,"",Maungakaramea,Tangihua Road,"",Maungakaramea,"",Rural settlement,Full Primary,"",State,Donations may be requested,"","","",Whangarei District,Northland Region,Whangarei Office,Tai Tokerau,Northland,Te Tai Tokerau,"",Oakleigh-Mangapai,Bream Bay General Ward,"","",-35.844115,174.202609,No,436,2025-04-01T00:00:00,121,111,21,3,4,2,1,0,0.90,All students taught in English,No,No,Open,1875-01-26T00:00:00
812,1053,Motatau School,09-4040590,09-4040590,"","","",18 Henare Road ,"",Motatau,18 Henare Road,"",Motatau,"",Rural other,Full Primary,"",State,Donations may be requested,"","","",Far North District,Northland Region,Whangarei Office,Tai Tokerau,Northland,Te Tai Tokerau,"",Maromaku,Bay of Islands-Whangaroa General Ward,"","",-35.495902,174.034799,No,536,2025-04-01T00:00:00,63,3,60,5,0,2,0,0,1.66,All students taught in te reo Māori,No,No,Open,1915-05-25T00:00:00
813,106,Tuakau College,09-2368521,09-2368522,"","",http://www.tuakaucollege.com,Elizabeth Street ,"",Tuakau,Elizabeth Street,"",Tuakau,"",Small urban area,Secondary (Year 7-15),"",State,Donations may be requested,"","","",Waikato District,Waikato Region,Auckland Office,Tāmaki Herenga Waka,Port Waikato,Hauraki-Waikato,"",Tuakau South,Tuakau-Pōkeno General Ward,"","",-37.263023,174.934260,No,488,2025-04-01T00:00:00,1042,597,370,174,167,28,29,0,0.32,All students taught in English,No,No,Open,1974-02-01T00:00:00
814,1078,Paparore School,09-4067360,09-4067349,"","",http://www.paparore.school.nz,157 West Coast Road ,"",Awanui,157 West Coast Road,"",Awanui,"",Rural other,Contributing,"",State,Donations may be requested,"","","",Far North District,Northland Region,Whangarei Office,Tai Tokerau,Northland,Te Tai Tokerau,"",Rangaunu Harbour,Te Hiku General Ward,"","",-35.027928,173.202855,No,479,2025-04-01T00:00:00,162,67,137,16,8,0,1,0,2.82,All students taught in English,No,No,Open,1900-01-26T00:00:00
815,1096,Russell School (Bay Of Islands),09-4037016,"","","",http://russell.school.nz/,8 Baker Street ,"",Russell,8 Baker Street,"",Russell,"",Rural settlement,Full Primary,"",State,Donations may be requested,"","","",Far North District,Northland Region,Whangarei Office,Tai Tokerau,Northland,Te Tai Tokerau,"",Russell,Bay of Islands-Whangaroa General Ward,"","",-35.262172,174.123766,No,461,2025-04-01T00:00:00,68,47,41,6,2,3,1,0,2.32,All students taught in English,No,No,Open,1858-11-17T00:00:00
816,1113,Tikipunga Primary School,09-4370743,"","","",http://www.tikiprimary.school.nz/,Tania Place ,Tikipunga,Whangarei,Tania Place,"",Whangarei,"",Large urban area,Contributing,"",State,Donations may be requested,"","","",Whangarei District,Northland Region,Whangarei Office,Tai Tokerau,Whangārei,Te Tai Tokerau,"",Tikipunga North,Whangārei Urban General Ward,"","",-35.685964,174.324242,No,549,2025-04-01T00:00:00,346,109,294,20,5,2,0,0,0.70,All students taught in English,No,No,Open,1964-01-26T00:00:00
817,1131,Whau Valley School,09-4370448,"","","",http://www.whauvalley.school.nz,17 Moody Avenue ,Whau Valley,Whangarei,17 Moody Avenue,"",Whangarei,"",Large urban area,Contributing,"",State,Donations may be requested,"","","",Whangarei District,Northland Region,Whangarei Office,Tai Tokerau,Whangārei,Te Tai Tokerau,"",Whau Valley,Whangārei Urban General Ward,"","",-35.700434,174.314857,No,539,2025-04-01T00:00:00,288,101,215,35,17,2,0,0,0.64,All students taught in English,No,No,Open,1923-06-18T00:00:00
818,1154,TKKM o Te Rawhiti Roa,09-4354488,09-4353724,"","","",42 Vinegar Hill Road ,Tikipunga,Whangarei,42 Vinegar Hill Road,"",Whangarei,"",Large urban area,Composite,"",State,Donations may be requested,"",Te Rūnanga nui o ngā Kura Kaupapa Māori o Aotearoa,"",Whangarei District,Northland Region,Whangarei Office,Tai Tokerau,Whangārei,Te Tai Tokerau,"",Tikipunga North,Whangārei Urban General Ward,"","",-35.677213,174.326641,No,542,2025-04-01T00:00:00,185,20,185,24,8,0,0,0,0.73,All students taught in te reo Māori,No,No,Open,1994-03-31T00:00:00
819,116,Te Aroha College,07-8848625,07-8848626,"","",http://www.tearoha.school.nz,106 Stanley Avenue ,"",Te Aroha,106 Stanley Avenue,"",Te Aroha,"",Small urban area,Secondary (Year 9-15),"",State,Donations may be requested,"","","",Matamata-Piako District,Waikato Region,Hamilton Office,Waikato,Waikato,Hauraki-Waikato,"",Te Aroha West,Te Aroha General Ward,"","",-37.541904,175.693304,No,492,2025-04-01T00:00:00,397,273,113,33,54,10,0,7,0.83,All students taught in English,No,No,Open,1957-01-26T00:00:00
820,1172,Cornerstone Christian School,06-356 7326,06-3568391,"","",http://www.cornerstone.ac.nz,119 Mihaere Drive ,Kelvin Grove,Palmerston North,119 Mihaere Drive,"",Palmerston North,"",Large urban area,Composite,"",State : Integrated,Donations may be requested,"","","",Palmerston North City,Manawatū-Whanganui Region,Whanganui Office,"Taranaki, Whanganui, Manawatū",Palmerston North,Te Tai Hauāuru,"",Tremaine,Te Hirawanui General Ward,"","",-40.331000,175.650623,No,420,2025-04-01T00:00:00,604,365,66,49,182,48,8,0,0.16,All students taught in English,No,No,Open,1987-02-01T00:00:00
821,1179,Maranatha Christian School,04-5650749,"","","",http://www.maranatha.school.nz,180 Hill Road ,Belmont,Lower Hutt,180 Hill Road,"",Lower Hutt,"",Rural other,Full Primary,"",State : Integrated,Donations may be requested,"","","",Lower Hutt City,Wellington Region,Lower Hutt Office,Wellington,Hutt South,Ikaroa-Rāwhiti,"",Belmont Park,Western Ward,"","",-41.182642,174.913914,No,399,2025-04-01T00:00:00,152,87,22,26,27,23,3,0,0.12,All students taught in English,No,No,Open,1967-10-01T00:00:00
822,1192,Dunedin Rudolf Steiner School,03-4712163,03-4712164,"","",http://www.dunedinsteiner.nz,1 Fern Road ,Maia,Dunedin,1 Fern Road,"",Dunedin,"",Major urban area,Full Primary,"",State : Integrated,Donations may be requested,"","","",Dunedin City,Otago Region,Dunedin Office,"Otago, Southland",Dunedin,Te Tai Tonga,"",Ravensbourne-St Leonards,Area Outside Ward,"","",-45.859004,170.565766,No,415,2025-04-01T00:00:00,86,79,8,4,9,5,3,3,0.18,All students taught in English,No,No,Open,1986-01-26T00:00:00
823,12,Tauraroa Area School,09-4322643,09-4322436,"","",http://www.tauraroa.school.nz,398 Tauraroa Road ,"",Maungakaramea,398 Tauraroa Road,"",Maungakaramea,"",Rural other,Composite,"",State,Donations may be requested,"","","",Whangarei District,Northland Region,Whangarei Office,Tai Tokerau,Northland,Te Tai Tokerau,"",Oakleigh-Mangapai,Bream Bay General Ward,"","",-35.873069,174.218169,No,476,2025-04-01T00:00:00,425,376,118,17,22,5,5,12,0.95,All students taught in English,No,No,Open,1858-11-17T00:00:00
824,1206,Arahoe School,09-8272710,09-8270449,"","",http://www.arahoe.school.nz,11 Arahoe Road ,New Lynn,Waitakere,11 Arahoe Road,"",Waitakere,"",Major urban area,Contributing,"",State,Donations may be requested,"","","",Whau Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Tāngata,New Lynn,Tāmaki Makaurau,"",New Lynn South,Whau Ward,"","",-36.922866,174.674452,No,387,2025-04-01T00:00:00,403,141,47,58,230,19,4,2,0.09,All students taught in English,No,No,Open,1958-01-26T00:00:00
825,1200,Ahuroa School,09-4225898,09-4225893,"","",http://ahuroa.school.nz/Ahuroa_School/index.html.html,1349 Ahuroa Road ,"",Ahuroa,1349 Ahuroa Road,"",Ahuroa,"",Rural other,Full Primary,"",State,Donations may be requested,"","","",Rodney Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Tāngata,Kaipara ki Mahurangi,Te Tai Tokerau,"",Kaipara Hills,Rodney Ward,"","",-36.473168,174.553401,No,459,2025-04-01T00:00:00,49,40,16,2,1,0,0,0,0.78,All students taught in English,No,No,Open,1888-01-26T00:00:00
826,1208,Ardmore School,09-2996228,09-2996228,"","",http://www.ardmore.school.nz,Clevedon Road ,"",Papakura,Clevedon Road,"",Papakura,"",Rural other,Full Primary,"",State,Donations may be requested,"","","",Franklin Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Waka,Papakura,Hauraki-Waikato,"",Ardmore,Franklin Ward,"","",-37.033892,174.999905,No,419,2025-04-01T00:00:00,346,102,61,27,167,15,0,0,0.45,All students taught in English,No,No,Open,1876-01-26T00:00:00
827,1216,Bailey Road School,09-5794619,09-5799930,"","",http://www.baileyroad.school.nz,19 Bailey Road ,Mount Wellington,Auckland,19 Bailey Road,"",Auckland,"",Major urban area,Full Primary,"",State,Donations may be requested,"","","",Maungakiekie-Tāmaki Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Manawa,Maungakiekie,Tāmaki Makaurau,"",Mount Wellington West,Maungakiekie-Tāmaki Ward,"","",-36.909115,174.827157,No,490,2025-04-01T00:00:00,343,55,94,157,109,15,1,0,0.23,All students taught in English,No,No,Open,1967-01-26T00:00:00
828,1230,Birkdale Primary School,09-4837767,09-4837763,"","",http://www.birkdaleprimary.school.nz,10 Salisbury Road ,Birkdale,Auckland,10 Salisbury Road,"",Auckland,"",Major urban area,Contributing,"",State,Donations may be requested,"","","",Kaipātiki Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Tāngata,Northcote,Te Tai Tokerau,"",Birkdale Central,North Shore Ward,"","",-36.800327,174.703494,No,472,2025-04-01T00:00:00,177,74,68,50,28,12,1,0,0.17,Some students taught in te reo Māori,No,No,Open,1894-10-01T00:00:00
829,1241,Bucklands Beach Primary School,09-5346543,09-5352231,"","",http://www.bbps.school.nz,107 Clovelly Road ,Bucklands Beach,Auckland,107 Clovelly Road,"",Auckland,"",Major urban area,Contributing,"",State,Donations may be requested,"","","",Howick Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Manawa,Pakuranga,Tāmaki Makaurau,"",Bucklands Beach North,Howick Ward,"","",-36.865755,174.908001,No,356,2025-04-01T00:00:00,380,121,14,13,260,24,4,2,0.47,All students taught in English,No,No,Open,1955-02-01T00:00:00
830,1246,Churchill Park School,09-5758156,09-5758502,"","",http://www.churchillpark.school.nz,41 Kinsale Avenue ,Glendowie,Auckland,41 Kinsale Avenue,"",Auckland,"",Major urban area,Full Primary,"",State,Donations may be requested,"","","",Ōrākei Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Manawa,Tāmaki,Tāmaki Makaurau,"",Glendowie North,Ōrākei Ward,"","",-36.851496,174.873571,No,365,2025-04-01T00:00:00,342,261,22,5,62,41,8,4,0.43,All students taught in English,No,No,Open,1964-02-04T00:00:00
831,1247,Clayton Park School,09-2670077,09-2677723,"","",http://www.claytonpark.school.nz,187 Coxhead Road ,Manurewa,Auckland,187 Coxhead Road,"",Auckland,"",Major urban area,Full Primary,"",State,Donations may be requested,"","","",Manurewa Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Waka,Takanini,Tāmaki Makaurau,"",Wattle Downs East,Manurewa-Papakura Ward,"","",-37.041063,174.896892,No,509,2025-04-01T00:00:00,306,52,128,175,67,9,1,0,0.31,Some students taught in te reo Māori,No,No,Open,1979-02-01T00:00:00
832,1248,Clendon Park School,09-2676671,09-2678535,"","",http://www.clendonpark.school.nz,145 Rowandale Avenue ,Manurewa,Auckland,145 Rowandale Avenue,"",Auckland,"",Major urban area,Contributing,"",State,Donations may be requested,"","","",Manurewa Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Waka,Manurewa,Tāmaki Makaurau,"",Homai West,Manurewa-Papakura Ward,"","",-37.017939,174.870791,No,526,2025-04-01T00:00:00,709,52,292,410,42,15,0,0,0.18,All students taught in te reo Māori or a Pacific language,No,No,Open,1971-01-26T00:00:00
833,126,Morrinsville College,07-8898308,07-8897659,"","",http://www.morrcoll.school.nz,Alexandra Avenue ,"",Morrinsville,Alexandra Avenue,"",Morrinsville,"",Small urban area,Secondary (Year 9-15),"",State,Donations may be requested,"","","",Matamata-Piako District,Waikato Region,Hamilton Office,Waikato,Waikato,Hauraki-Waikato,"",Morrinsville East,Morrinsville General Ward,"","",-37.650833,175.534069,No,478,2025-04-01T00:00:00,781,601,204,28,102,23,2,20,0.43,All students taught in English,No,No,Open,1923-04-09T00:00:00
834,1263,Drury School,09-2948502,09-2948910,"","",http://www.drury.school.nz/,Young Crescent ,"",Drury,Young Crescent,"",Drury,"",Major urban area,Full Primary,"",State,Donations may be requested,"","","",Papakura Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Waka,Papakura,Hauraki-Waikato,"",Drury East,Manurewa-Papakura Ward,"","",-37.098797,174.949723,No,442,2025-04-01T00:00:00,356,183,86,71,105,12,4,0,0.37,All students taught in English,No,No,Open,1858-11-17T00:00:00
835,1265,Edendale School (Auckland),09-8466340,09-8463997,"","",http://www.edendale.school.nz,419 Sandringham Road ,Sandringham,Auckland,419 Sandringham Road,"",Auckland,"",Major urban area,Contributing,"",State,Donations may be requested,"","","",Albert-Eden Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Manawa,Mt Albert,Tāmaki Makaurau,"",Sandringham Central,Albert-Eden-Puketāpapa Ward,"","",-36.887372,174.737208,No,375,2025-04-01T00:00:00,531,192,22,54,275,33,0,6,0.18,All students taught in English,No,No,Open,1909-05-29T00:00:00
836,1278,Forrest Hill School,09-4108939,09-4108988,"","",http://www.forresthill.school.nz,50 Forrest Hill Road ,Forrest Hill,Auckland,50 Forrest Hill Road,"",Auckland,"",Major urban area,Contributing,"",State,Donations may be requested,"","","",Devonport-Takapuna Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Tāngata,North Shore,Te Tai Tokerau,"",Forrest Hill West,North Shore Ward,"","",-36.773717,174.749433,No,374,2025-04-01T00:00:00,460,129,24,11,295,31,3,6,0.05,All students taught in English,No,No,Open,1959-02-01T00:00:00
837,1281,Fruitvale Road School,09-8272752,09-8271205,"","",http://www.fruitvale.school.nz,9 Croydon Road ,New Lynn,Auckland,9 Croydon Road,"",Auckland,"",Major urban area,Contributing,"",State,Donations may be requested,"","","",Whau Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Tāngata,New Lynn,Tāmaki Makaurau,"",Fruitvale,Whau Ward,"","",-36.915651,174.667362,No,445,2025-04-01T00:00:00,336,117,44,101,125,22,0,0,0.05,All students taught in English,No,No,Open,1962-02-01T00:00:00
838,1287,Glen Innes School,09-5283507,09-5283109,"","",http://www.gleninnes.school.nz,38-40 Eastview Road ,Glen Innes,Auckland,38-40 Eastview Road,"",Auckland,"",Major urban area,Full Primary,"",State,Donations may be requested,"","","",Maungakiekie-Tāmaki Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Manawa,Tāmaki,Tāmaki Makaurau,"",Glen Innes West,Maungakiekie-Tāmaki Ward,"","",-36.874151,174.857045,No,525,2025-04-01T00:00:00,122,5,36,85,13,7,0,0,0.35,All students taught in English,No,No,Open,1956-01-26T00:00:00
839,1294,Glendowie School,09-5757374,09-5757374,"","",http://www.glendowie.school.nz/,217 Riddell Road ,Glendowie,Auckland,217 Riddell Road,"",Auckland,"",Major urban area,Full Primary,"",State,Donations may be requested,"","","",Ōrākei Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Manawa,Tāmaki,Tāmaki Makaurau,"",Glendowie South East,Ōrākei Ward,"","",-36.863143,174.875680,No,364,2025-04-01T00:00:00,643,371,35,28,238,65,7,35,0.40,All students taught in English,No,No,Open,1952-01-26T00:00:00
840,1310,Henderson South School,09-8388766,09-8374336,"","",http://www.hendersonsouth.school.nz,Garelja Road ,Henderson,Auckland,Garelja Road,"",Auckland,"",Major urban area,Contributing,"",State,Donations may be requested,"","","",Henderson-Massey Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Tāngata,Te Atatū,Te Tai Tokerau,"",Henderson Valley Park,Waitākere Ward,"","",-36.888586,174.622353,No,508,2025-04-01T00:00:00,270,13,69,167,34,18,1,0,0.20,Some students taught in a Pacific language,No,No,Open,1967-01-26T00:00:00
841,1317,Homai School,09-2668918,09-2664282,"","",http://www.homai.school.nz,89 Browns Road ,Manurewa,Auckland,89 Browns Road,"",Auckland,"",Major urban area,Contributing,"",State,Donations may be requested,"","","",Manurewa Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Waka,Manurewa,Tāmaki Makaurau,"",Wiri West,Manurewa-Papakura Ward,"","",-37.012430,174.880252,No,511,2025-04-01T00:00:00,380,19,118,219,87,5,2,0,0.16,All students taught in te reo Māori or a Pacific language,No,No,Open,1955-04-13T00:00:00
842,132,Hamilton Girls' High School,07-8391304,07-8341394,"","",http://www.hghs.school.nz,Ward Street ,"",Hamilton,Ward Street,"",Hamilton,"",Major urban area,Secondary (Year 9-15),"",State,Donations may be requested,"","","",Hamilton City,Waikato Region,Hamilton Office,Waikato,Hamilton West,Hauraki-Waikato,"",Hamilton Lake North,West General Ward,"","",-37.789062,175.277353,No,463,2025-04-01T00:00:00,1803,1133,593,240,346,89,43,19,0.03,All students taught in English,No,No,Open,1911-06-10T00:00:00
843,1322,Jean Batten School,09-2755733,09-2755737,"","",https://www.jeanbatten.school.nz/,6 Imrie Avenue ,Mangere,Auckland,6 Imrie Avenue,"",Auckland,"",Major urban area,Contributing,"",State,Donations may be requested,"","","",Māngere-Ōtāhuhu Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Waka,Māngere,Tāmaki Makaurau,"",Māngere Mascot,Manukau Ward,"","",-36.973939,174.814316,No,490,2025-04-01T00:00:00,242,6,42,174,39,5,0,0,0.17,All students taught in English,No,No,Open,1970-02-01T00:00:00
844,1327,Kauri Park School,09-4836539,09-4832967,"","",http://www.kauripark.school.nz,16 McGlashen Place ,Beach Haven,Auckland,16 McGlashen Place,"",Auckland,"",Major urban area,Contributing,"",State,Donations may be requested,"","","",Kaipātiki Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Tāngata,Northcote,Te Tai Tokerau,"",Beach Haven South,North Shore Ward,"","",-36.805482,174.698420,No,382,2025-04-01T00:00:00,353,284,37,35,64,30,7,0,0.22,All students taught in English,No,No,Open,1970-10-17T00:00:00
845,1332,Kelvin Road School,09-2988417,09-2988450,"","",http://www.krs.ac.nz,Kelvin Road ,"",Papakura,Kelvin Road,"",Papakura,"",Major urban area,Contributing,"",State,Donations may be requested,"","","",Papakura Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Waka,Papakura,Hauraki-Waikato,"",Papakura Eastburn,Manurewa-Papakura Ward,"","",-37.063363,174.959609,No,542,2025-04-01T00:00:00,503,27,275,212,50,7,2,0,0.42,Some students taught in te reo Māori,No,No,Open,1968-02-01T00:00:00
846,1336,Koru School,09-2759194,09-2750839,"","",http://www.koru.school.nz,71 Robertson Road ,Mangere,Auckland,71 Robertson Road,"",Auckland,"",Major urban area,Full Primary,"",State,Donations may be requested,"","","",Māngere-Ōtāhuhu Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Waka,Māngere,Tāmaki Makaurau,"",Favona West,Manukau Ward,"","",-36.958267,174.803964,No,505,2025-04-01T00:00:00,462,18,80,383,38,6,0,0,0.21,All students taught in English,No,No,Open,1978-07-03T00:00:00
